Time (s);Gyroscope X (deg/s);Gyroscope Y (deg/s);Gyroscope Z (deg/s);Accelerometer X (g);Accelerometer Y (g);Accelerometer Z (g);Magnetometer X (uT);Magnetometer Y (uT);Magnetometer Z (uT);Barometer (hPa)
87,93825483;-11,85529;7,278219;-574,8593;1,694478;-0,4235919;-0,4693509;-25,61176;49,4662;12,02944;1006,2
87,95850611;-13,40259;6,031525;-575,1651;1,798521;-0,5755635;-0,5099004;-25,61176;49,4662;12,02944;1006,2
87,97876072;-12,96935;20,22009;-573,6975;1,629229;-0,2955255;-0,2000106;-42,3501;34,31672;12,05525;1006,202
87,99901533;-11,23637;6,684555;-571,6795;1,882459;0,1425512;-0,2021081;-42,3501;34,31672;12,05525;1006,202
88,01926994;-10,36989;9,890341;-569,845;1,815995;0,09926037;0,03774301;-49,84304;11,57549;12,00112;1006,204
88,03952456;-8,760693;-1,151809;-569,1724;1,815323;0,4602592;-0,3884237;-49,84304;11,57549;12,00112;1006,204
88,05724716;-7,708528;6,506456;-568,4998;1,809764;0,5016133;-0,2072529;-49,84304;11,57549;12,00112;1006,203
88,07750177;-14,94989;7,693784;-569,3558;1,420608;0,4993778;-0,3303936;-45,61044;-11,67437;10,43304;1006,203
88,118011;-14,888;7,75315;-568,3774;1,306064;0,85149;-0,0671834;-30,66533;-30,43587;10,69167;1006,201
88,13826561;-12,04097;10,06844;-569,417;1,19776;0,9865866;-0,371831;-30,66533;-30,43587;10,69167;1006,201
88,15851641;-13,15503;5,437861;-567,2767;0,9462163;1,060452;-0,4398326;-9,685608;-40,62083;9,492541;1006,201
88,17877102;-13,83584;13,03676;-566,0537;0,8278998;1,158043;-0,1427337;-9,685608;-40,62083;9,492541;1006,203
88,19902611;-12,35043;12,79929;-566,1149;0,5410343;1,142418;-0,1653826;-9,685608;-40,62083;9,492541;1006,203
88,21928072;-11,36016;12,265;-567,1544;0,5340458;1,14423;0,1335285;13,83243;-38,80482;8,974874;1006,201
88,23953533;-11,17448;9,593509;-565,748;0,3142107;0,8655374;-0,1399381;13,83243;-38,80482;8,974874;1006,201
88,25725794;-11,42205;8,465548;-566,6652;0,02484844;0,969403;-0,2005209;33,07863;-26,50696;8,852641;1006,201
88,27751255;-8,203665;9,593509;-567,8271;-0,1901446;0,8459216;-0,1916489;33,07863;-26,50696;8,852641;1006,201
88,29776716;-10,49367;8,109349;-563,1797;-0,1945398;0,6226074;-0,3632725;33,07863;-26,50696;8,852641;1006,195
88,31802177;-12,90746;6,209624;-562,4459;-0,2129745;0,2135349;-0,463166;43,7449;-6,626441;8,479626;1006,195
88,33827639;-12,35043;4,250533;-558,3488;0,08907577;0,1964572;-0,2751758;43,7449;-6,626441;8,479626;1006,195
88,35852671;-10,86502;5,912792;-559,0215;-0,3203743;-0,1030967;-0,1318485;44,13574;16,87162;8,743928;1006,195
88,37878132;-9,503397;11,25577;-561,8955;-0,1078708;-0,1840646;0,07820113;44,13574;16,87162;8,743928;1006,195
88,39903593;-10,30799;8,049983;-562,9351;0,0286093;-0,4757095;-0,2145772;44,13574;16,87162;8,743928;1006,195
88,41929054;-9,812857;10,89957;-562,6293;0,08261637;-0,5700106;-0,1735874;33,52087;37,00212;10,02841;1006,195
88,43954516;-12,598;8,524914;-561,1617;0,1460117;-0,9494107;-0,1752754;33,52087;37,00212;10,02841;1006,195
88,45726872;-11,60773;7,159486;-561,1617;0,5573959;-0,8534267;-0,1739434;14,97158;51,14375;10,32374;1006,195
88,47752333;-12,53611;7,515685;-558,838;0,5951599;-0,8593751;-0,3021186;14,97158;51,14375;10,32374;1006,195
88,49777794;-12,10286;7,93125;-558,1653;0,6904916;-0,8584535;-0,3705951;14,97158;51,14375;10,32374;1006,192
88,51803255;-11,60773;6,031525;-558,1653;1,115884;-0,8111643;-0,2214047;-8,176517;54,23222;10,79789;1006,192
88,53828716;-15,56882;7,990616;-557,5538;1,046884;-0,6095595;-0,3687457;-8,176517;54,23222;10,79789;1006,19
88,55853748;-13,3407;8,168715;-560,061;1,260887;-0,4777096;-0,2608951;-29,54417;46,62548;11,69127;1006,19
88,5787921;-10,30799;3,419404;-558,1653;1,559378;-0,4782933;-0,4380508;-29,54417;46,62548;11,69127;1006,191
88,59904671;-10,55556;15,53015;-559,2661;1,804425;-0,2902927;-0,3305036;-29,54417;46,62548;11,69127;1006,191
88,61930132;-9,441504;1,104114;-555,2302;1,697268;-0,2170341;-0,5460757;-44,85174;30,05233;12,58299;1006,193
88,63955593;-10,36989;1,935244;-554,5575;1,985332;-0,01393913;-0,3766735;-44,85174;30,05233;12,58299;1006,193
88,65727949;-9,503397;14,81775;-553,946;1,605419;0,264926;-0,1686702;-49,85505;7,278762;11,65271;1006,191
88,6775341;-7,956096;5,200395;-553,3345;1,843953;0,3918741;-0,1199237;-49,85505;7,278762;11,65271;1006,191
88,69778872;-8,760693;6,506456;-554,9855;1,757579;0,507333;-0,2630392;-49,85505;7,278762;11,65271;1006,191
88,71804333;-9,193936;8,881112;-553,946;1,599045;0,7642059;-0,3019362;-44,18204;-14,57092;11,24638;1006,191
88,77880287;-12,65989;9,712242;-552,0504;1,161702;0,8706419;-0,1912762;-29,26875;-31,49704;10,22628;1006,187
88,79905748;-10,55556;10,12781;-551,6835;0,937465;1,238747;-0,2732962;-29,26875;-31,49704;10,22628;1006,187
88,8193121;-11,29827;9,593509;-549,2986;0,7757174;0,9992057;-0,2077179;-8,276884;-40,33022;9,460215;1006,189
88,83956671;-10,98881;6,090891;-549,2986;0,6554154;1,171817;-0,3022431;-8,276884;-40,33022;9,460215;1006,189
88,85728931;-11,66962;6,922021;-548,6871;0,4555998;0,9394078;-0,3292175;14,1899;-39,11745;8,589642;1006,19
88,87754393;-10,55556;9,534142;-547,831;0,3510446;0,998157;-0,1391302;14,1899;-39,11745;8,589642;1006,19
88,89779854;-12,41232;11,96817;-547,7698;0,1131766;0,9100413;-0,09258505;14,1899;-39,11745;8,589642;1006,186
88,93830824;-13,21692;9,534142;-545,8742;-0,05561084;0,4178776;-0,02150246;33,05716;-26,87861;8,03283;1006,185
88,95855904;-11,60773;9,890341;-545,5684;0,05626274;0,2417628;-0,01945768;44,1118;-7,73512;8,479797;1006,185
88,97881365;-8,451233;10,8402;-542,3886;-0,1398323;0,310238;-0,1603903;44,1118;-7,73512;8,479797;1006,183
88,99906826;-8,946368;5,794059;-543,9174;-0,0481883;0,1528651;-0,2611034;44,1118;-7,73512;8,479797;1006,183
89,01932287;-11,54583;9,534142;-545,2015;-0,1227826;0,0804013;-0,1303547;44,49083;15,08611;8,306127;1006,185
89,03957748;-9,874749;6,268991;-546,7303;0,0751823;-0,3856751;-0,214257;44,49083;15,08611;8,306127;1006,185
89,05730009;-10,36989;7,278219;-547,403;0,04578036;-0,531004;-0,3217736;35,27489;35,56696;9,178226;1006,182
89,0775547;-7,46096;6,862654;-546,1188;0,1563643;-0,6047903;-0,1433541;35,27489;35,56696;9,178226;1006,182
89,11806393;-9,689073;9,474776;-543,5505;0,5583673;-0,5063573;-0,1149104;18,21632;48,9589;10,26998;1006,184
89,13831854;-11,36016;7,871883;-543,1836;0,7388332;-1,060623;-0,2832866;18,21632;48,9589;10,26998;1006,187
89,15856886;-13,27881;9,296678;-542,0217;0,788155;-0,9017819;-0,2139344;-4,256647;54,9235;10,70879;1006,187
89,17882347;-11,0507;7,278219;-540,7376;1,050929;-0,6886788;-0,1641844;-4,256647;54,9235;10,70879;1006,19
89,19907808;-12,90746;10,12781;-537,8024;1,110543;-0,4054389;-0,08032238;-4,256647;54,9235;10,70879;1006,19
89,21933365;-10,12232;6,268991;-538,1082;1,312989;-0,5929621;-0,3357469;-25,62177;49,09643;11,65251;1006,191
89,2396183;-12,04097;8,703013;-539,6369;1,685117;-0,6568444;-0,4540077;-25,62177;49,09643;11,65251;1006,191
89,25734139;-7,894204;3,894335;-534,9895;1,704084;-0,4637701;-0,4804187;-41,98246;34,68064;12,04473;1006,193
89,277596;-8,451233;7,040753;-537,1909;1,583665;-0,265185;-0,3081793;-41,98246;34,68064;12,04473;1006,193
89,29785061;-8,575017;11,67133;-535,4787;1,608987;-0,1343963;-0,2171378;-41,98246;34,68064;12,04473;1006,196
89,31810522;-10,49367;13,98662;-540,7376;1,468252;0,01269572;-0,1979326;-49,11687;13,71299;11,59021;1006,196
89,33835983;-12,28854;16,06445;-543,5505;1,516476;0,2205501;-0,01823712;-49,11687;13,71299;11,59021;1006,2
89,35861063;-10,43178;2,885106;-545,5073;1,765999;0,5216813;-0,4061436;-47,05716;-8,095176;11,26108;1006,2
89,37886524;-12,41232;14,52092;-547,5253;1,644348;0,7794778;-0,09454918;-47,05716;-8,095176;11,26108;1006,197
89,39911985;-11,60773;6,506456;-544,2843;1,439781;0,801902;-0,2946082;-34,58302;-26,83203;10,74957;1006,197
89,41937447;-10,80313;8,287449;-541,9606;1,397229;0,9857258;-0,34696;-34,58302;-26,83203;10,74957;1006,2
89,43962908;-11,36016;15,05522;-542,144;1,180689;1,012026;-0,1405574;-34,58302;-26,83203;10,74957;1006,2
89,45735169;-12,65989;6,625189;-543,6728;1,008779;0,9784741;-0,2171197;-15,75933;-39,1418;9,168966;1006,2
89,4776063;-9,874749;12,32436;-543,6728;0,7968544;1,271677;-0,2112642;-15,75933;-39,1418;9,168966;1006,2
89,49786043;-11,29827;10,8402;-545,9965;0,7198778;1,293841;-0,2676035;-15,75933;-39,1418;9,168966;1006,202
89,51811504;-10,43178;9,593509;-547,3418;0,4939272;1,177105;-0,2802432;6,666195;-40,5019;9,14091;1006,202
89,53837061;-8,822585;9,059212;-550,0936;0,2260564;1,03967;-0,1880389;6,666195;-40,5019;9,14091;1006,2
89,55862093;-10,2461;3,716236;-550,7662;0,2136276;0,8751277;-0,1812001;26,63602;-31,09796;8,644316;1006,2
89,57887554;-9,070152;8,76238;-548,9317;0,00981859;0,7797232;-0,1697831;26,63602;-31,09796;8,644316;1006,199
89,59913015;-8,327449;5,912792;-548,4425;-0,139487;0,5105491;-0,199552;40,91377;-14,81776;8,219945;1006,199
89,61938477;-11,73151;6,803288;-545,5684;-0,08436758;0,4099703;-0,1475454;40,91377;-14,81776;8,219945;1006,197
89,63963938;-12,84557;10,484;-545,1404;-0,2526869;0,0533702;-0,03090214;40,91377;-14,81776;8,219945;1006,197
89,65736198;-12,84557;8,58428;-542,3886;-0,2267416;-0,1815262;-0,1851187;45,17181;6,919543;8,793893;1006,194
89,6776166;-11,11259;9,059212;-542,8779;-0,04019656;-0,1900218;-0,06667776;45,17181;6,919543;8,793893;1006,194
89,69787121;-6,22312;7,515685;-537,9858;0,2184502;-0,2745429;-0,4065934;39,1811;28,7095;8,764343;1006,188
89,71812582;-5,727983;3,063205;-537,4355;0,1521615;-0,4292772;-0,2766757;39,1811;28,7095;8,764343;1006,188
89,73838043;-6,161228;7,575051;-536,0902;0,1710772;-0,5342035;-0,2064922;39,1811;28,7095;8,764343;1006,186
89,75863123;-10,49367;8,346815;-534,5003;0,3361195;-0,8390653;-0,2331634;24,57387;45,32531;9,780128;1006,186
89,77888584;-8,575017;8,287449;-534,9283;0,4532984;-0,6887814;-0,0585736;24,57387;45,32531;9,780128;1006,186
89,79914045;-10,18421;6,565823;-533,3996;0,7787187;-1,102083;-0,163591;4,31669;53,72053;10,53361;1006,186
89,81939507;-16,06395;11,61197;-530,709;0,7850255;-0,7889391;-0,1463703;4,31669;53,72053;10,53361;1006,186
89,83711815;-15,63071;7,693784;-530,0975;1,08005;-0,996488;-0,1836598;4,31669;53,72053;10,53361;1006,186
89,85737276;-10,80313;12,79929;-527,8349;1,155874;-0,6944916;-0,2019774;-17,42498;52,55907;11,00842;1006,183
89,87762737;-14,08341;9,296678;-523,1875;1,328323;-0,756177;-0,4405248;-17,42498;52,55907;11,00842;1006,183
89,89788199;-10,18421;13,80852;-519,3351;1,184604;-0,4268267;-0,1810671;-36,29353;40,9949;11,49706;1006,185
89,9181366;-8,327449;6,625189;-517,5617;1,427551;-0,392355;-0,5660108;-36,29353;40,9949;11,49706;1006,185
89,93839121;-10,86502;6,684555;-515,5438;1,802919;-0,4008385;-0,4977655;-36,29353;40,9949;11,49706;1006,185
89,95864201;-9,379613;8,465548;-513,1589;1,390653;0,04941342;-0,2252157;-47,33615;22,95775;11,48495;1006,185
89,97889662;-10,67935;6,150258;-513,6481;1,723211;0,1618573;-0,1944644;-47,33615;22,95775;11,48495;1006,185
89,99915123;-9,565289;8,109349;-511,2021;1,703631;0,1757755;-0,2842597;-49,49015;2,243122;11,68141;1006,185
90,01940584;-6,408796;5,912792;-510,5294;1,668245;0,501011;-0,2597409;-49,49015;2,243122;11,68141;1006,185
90,03712845;-5,480415;4,309899;-508,756;1,588567;0,5892081;-0,1380906;-49,49015;2,243122;11,68141;1006,185
90,05738306;-10,12232;6,684555;-509,0007;1,404753;0,6092548;-0,3099546;-42,78492;-17,77937;10,85985;1006,179
90,07763767;-8,884477;3,953701;-509,123;1,415773;0,7911294;-0,3903632;-42,78492;-17,77937;10,85985;1006,179
90,09789228;-9,31772;15,23332;-512,3028;1,357207;0,7764094;-0,1387704;-27,84943;-32,92258;10,64931;1006,179
90,11814737;-7,46096;11,7307;-515,8495;1,202633;0,9582725;-0,175977;-27,84943;-32,92258;10,64931;1006,179
90,13840199;-8,38934;9,356044;-519,0293;0,93397;0,9039579;-0,1822991;-27,84943;-32,92258;10,64931;1006,178
90,15865278;-11,66962;10,60274;-524,9609;1,003791;1,102313;-0,2598075;-7,899761;-40,63962;9,834199;1006,178
90,17890739;-11,91719;11,13704;-529,6083;0,691206;1,145776;-0,2377913;-7,899761;-40,63962;9,834199;1006,176
90,19916201;-9,812857;5,853426;-536,7628;0,5812872;1,079318;-0,3312121;13,82081;-39,1135;8,534225;1006,176
90,21941614;-10,36989;3,419404;-542,4498;0,4212426;1,105805;-0,387597;13,82081;-39,1135;8,534225;1006,173
90,23713923;-10,43178;1,816511;-547,4641;0,2338308;1,062809;-0,2650273;13,82081;-39,1135;8,534225;1006,173
90,25739336;-12,78367;2,350809;-552,1115;-0,06592544;0,7824584;-0,2846292;30,9146;-28,26497;8,152152;1006,163
90,27764797;-10,86502;2,766373;-551,9892;0,08641369;0,648235;-0,0720139;30,9146;-28,26497;8,152152;1006,163
90,29790258;-13,40259;5,022296;-552,1115;-0,1703535;0,4350563;-0,1859301;43,05996;-9,504176;8,135363;1006,163
90,3181572;-13,15503;7,159486;-553,1511;-0,3418214;0,1964782;-0,1207221;43,05996;-9,504176;8,135363;1006,163
90,33841181;-14,45476;6,387723;-552,8453;-0,3002688;0,137235;-0,2990617;43,05996;-9,504176;8,135363;1006,165
90,35866261;-10,30799;9,474776;-553,3956;0,02867744;-0,3467707;-0,04472415;44,85738;13,30249;8,311202;1006,165
90,37891722;-7,522852;12,68056;-551,5612;-0,02954446;-0,2490203;-0,03358557;44,85738;13,30249;8,311202;1006,167
90,39917183;-7,027716;12,02753;-547,7698;0,03217138;-0,4921003;-0,1631923;36,31526;34,08239;9,166677;1006,167
90,41942644;-9,874749;8,346815;-544,8347;0,3084059;-0,7543324;-0,1911374;36,31526;34,08239;9,166677;1006,17
90,43714953;-14,39287;8,168715;-540,7376;0,2671202;-0,7268082;-0,2285273;36,31526;34,08239;9,166677;1006,17
90,45740414;-11,0507;1,99461;-541,5325;0,3596687;-0,5379434;-0,1579156;19,25762;49,31509;10,24506;1006,173
90,47765875;-12,41232;5,259762;-541,7772;0,7545471;-0,6757323;-0,1691236;19,25762;49,31509;10,24506;1006,173
90,49791336;-10,92691;9,949708;-542,5721;0,6729262;-0,6313809;-0,2854595;-2,848638;53,80286;10,68672;1006,171
90,51816797;-11,7934;8,228082;-549,054;1,184826;-1,073512;-0,2784846;-2,848638;53,80286;10,68672;1006,171
90,53842259;-11,85529;13,15549;-545,6296;1,233993;-0,4374233;-0,1551773;-2,848638;53,80286;10,68672;1006,174
90,55867338;-7,894204;6,803288;-546,1799;1,363124;-0,6204726;-0,2897751;-24,88667;49,45614;11,63413;1006,174
90,57892799;-9,936641;15,23332;-544,59;1,565304;-0,5110022;-0,2750215;-24,88667;49,45614;11,63413;1006,179
90,59918261;-10,55556;11,3745;-542,8167;1,870797;-0,2883484;-0,3446837;-41,30864;34,9797;12,02811;1006,179
90,61943722;-13,3407;12,20563;-541,716;1,695102;-0,2685581;-0,3315599;-41,30864;34,9797;12,02811;1006,181
90,63715983;-13,09313;6,387723;-541,6548;1,867296;0,01204812;-0,0609455;-41,30864;34,9797;12,02811;1006,181
90,65741444;-11,42205;11,25577;-540,3095;1,664803;0,2319065;-0,278522;-49,48398;14,39216;11,59315;1006,181
90,67766905;-8,079881;8,524914;-539,2089;1,638627;0,4088444;-0,02843272;-49,48398;14,39216;11,59315;1006,182
90,69792366;-9,008261;4,903563;-536,6405;1,670135;0,5580223;-0,3392528;-47,36337;-8,091658;11,26762;1006,184
90,71817827;-9,31772;13,15549;-536,3959;1,416288;0,6140318;0,03361037;-47,36337;-8,091658;11,26762;1006,184
90,73843288;-8,946368;9,23731;-535,2952;1,501446;0,798099;-0,2577017;-47,36337;-8,091658;11,26762;1006,187
90,75868321;-10,2461;6,031525;-534,7449;1,361835;0,9139453;-0,4633882;-34,58283;-26,46388;10,7469;1006,187
90,77893782;-12,41232;10,18717;-533,6442;1,069259;1,040226;0,002575737;-34,58283;-26,46388;10,7469;1006,189
90,79919338;-11,73151;1,935244;-530,9536;0,9495414;1,207675;-0,3590131;-16,48243;-38,45653;9,622643;1006,189
90,81944799;-11,48394;6,743922;-529,7306;0,5872196;1,205017;-0,0409581;-16,48243;-38,45653;9,622643;1006,192
90,8371706;-7,646636;5,972158;-523,1263;0,5562896;1,189541;-0,421526;-16,48243;-38,45653;9,622643;1006,192
90,85742521;-7,1515;8,643647;-521,9645;0,3420774;1,125421;-0,149935;4,899999;-40,47989;9,558468;1006,192
90,87767983;-8,698801;10,18717;-521,4753;0,400921;0,9577438;0,04216113;4,899999;-40,47989;9,558468;1006,192
90,89793444;-8,141772;12,56183;-519,7631;0,2643253;0,8420075;0,02762064;25,24764;-33,22583;9,5125;1006,192
90,91818905;-7,77042;13,92726;-526,1838;0,1796407;0,9414704;-0,1368639;25,24764;-33,22583;9,5125;1006,194
90,93844366;-10,86502;11,49323;-527,8961;-0,004552571;0,683328;-0,2374953;39,46416;-16,94493;9,089438;1006,194
90,95869398;-9,998533;9,830975;-529,0579;-0,1463155;0,5708045;-0,3946149;39,46416;-16,94493;9,089438;1006,194
90,97894859;-13,09313;8,346815;-532,1766;-0,2898528;0,3626094;-0,425822;39,46416;-16,94493;9,089438;1006,194
90,99920321;-13,65016;4,666098;-536,7628;-0,1129351;0,4880891;-0,3711349;45,17965;2,994197;9,202029;1006,194
91,01945782;-9,565289;5,912792;-541,7772;-0,0851447;0,1519266;-0,225055;45,17965;2,994197;9,202029;1006,194
91,03718042;-7,956096;7,337585;-547,3418;-0,2118314;-0,1129512;-0,310933;41,33207;24,08458;9,13158;1006,19
91,05743504;-4,799603;6,625189;-553,4568;-0,04658889;-0,2773883;-0,2741639;41,33207;24,08458;9,13158;1006,19
91,07768965;-8,946368;11,0183;-556,5143;-0,01041737;-0,4196931;-0,3033044;41,33207;24,08458;9,13158;1006,19
91,09794474;-8,38934;6,743922;-560,4891;0,1751436;-0,4727651;-0,227669;28,14392;42,03571;10,48707;1006,19
91,11819935;-7,77042;7,040753;-561,4675;0,4414988;-0,4851826;-0,1761381;28,14392;42,03571;10,48707;1006,191
91,13845396;-6,656364;11,79007;-564,7696;0,6830163;-0,8316173;-0,1880893;8,245857;53,37032;10,83169;1006,191
91,15870476;-7,646636;6,328357;-565,1365;0,9105303;-0,9137902;-0,1782266;8,245857;53,37032;10,83169;1006,195
91,17895937;-7,956096;2,469542;-564,4638;1,024836;-0,6536773;-0,4257832;8,245857;53,37032;10,83169;1006,195
91,19921398;-9,750965;8,049983;-562,3847;1,365568;-0,825103;-0,2217637;-16,00603;53,64896;11,34991;1006,196
91,21946859;-14,51665;10,72147;-559,0215;1,350284;-0,5564685;-0,1854377;-16,00603;53,64896;11,34991;1006,196
91,2371912;-14,64043;7,575051;-557,3704;1,606308;-0,5719972;-0,3015508;-35,9257;41,72699;11,48386;1006,201
91,25744581;-11,60773;4,072434;-556,3309;1,681125;-0,4639421;-0,2160583;-35,9257;41,72699;11,48386;1006,201
91,27770042;-9,132045;7,515685;-552,7842;1,701141;-0,2393052;-0,1559229;-35,9257;41,72699;11,48386;1006,201
91,29795504;-10,86502;3,656869;-552,9064;1,736428;-0,2438073;-0,2879146;-48,06123;22,96781;11,88026;1006,201
91,31820965;-9,750965;6,862654;-556,6366;1,897427;0,2109415;-0,4802269;-48,06123;22,96781;11,88026;1006,204
91,33846426;-9,998533;6,565823;-561,284;1,853819;0,1583709;-0,3173346;-49,4912;0,156925;11,69657;1006,204
91,37896919;-13,95962;11,13704;-564,8918;1,665543;0,7357665;-0,2291557;-49,4912;0,156925;11,69657;1006,206
91,39922381;-13,95962;7,634418;-563,8523;1,414128;0,8724685;-0,3616569;-40,25417;-20,68858;11,64963;1006,209
91,41947842;-10,80313;10,24654;-561,284;1,375768;0,759971;-0,1314038;-40,25417;-20,68858;11,64963;1006,209
91,43720102;-11,91719;11,3745;-561,1617;1,081807;1,076285;-0,1982125;-22,16684;-35,87377;10,10568;1006,211
91,45745659;-9,255829;3,716236;-558,1653;1,065233;1,520822;-0,3737963;-22,16684;-35,87377;10,10568;1006,211
91,4777112;-10,36989;10,06844;-557,6761;0,9427705;0,9925849;-0,1333949;-22,16684;-35,87377;10,10568;1006,212
91,49796581;-12,04097;5,972158;-556,2697;0,6975648;0,8651153;-0,2109935;0,296484;-41,47182;9,284585;1006,212
91,51822043;-11,54583;7,75315;-555,7194;0,5198352;0,9386188;-0,2021827;0,296484;-41,47182;9,284585;1006,21
91,55872536;-13,77395;12,56183;-555,7194;0,07808484;0,791248;-0,2658315;22,34726;-34,60751;8,761772;1006,21
91,57897997;-13,09313;7,812517;-555,7194;0,1043027;0,6523991;-0,2355531;22,34726;-34,60751;8,761772;1006,21
91,59923458;-10,98881;7,10012;-555,964;-0,2055745;0,5580474;-0,1203445;39,13504;-20,13557;8,296675;1006,21
91,61948919;-10,67935;15,41142;-554,2518;-0,2215117;0,2903004;0,1858661;39,13504;-20,13557;8,296675;1006,21
91,6372118;-12,28854;8,049983;-549,4821;-0,108196;0,1872274;-0,2408791;45,17909;1,88974;9,210053;1006,208
91,65746641;-12,04097;10,42464;-548,7482;-0,1497302;-0,1503526;-0,04443535;45,17909;1,88974;9,210053;1006,208
91,67772102;-13,46449;8,58428;-543,9174;0,0169861;-0,2308111;-0,1977831;45,17909;1,88974;9,210053;1006,204
91,69797564;-9,627181;8,465548;-541,4102;-0,07356327;-0,3452303;-0,3381111;41,33241;24,75952;9,126678;1006,204
91,71823025;-7,708528;8,049983;-537,3132;0,0949107;-0,6679477;-0,3240125;41,33241;24,75952;9,126678;1006,206
91,73848486;-8,946368;8,703013;-534,806;0,2460899;-0,9924461;-0,1767235;28,50191;42,76618;10,09426;1006,206
91,75873566;-14,1453;9,118578;-531,4427;0,1905638;-0,9130601;-0,1450546;28,50191;42,76618;10,09426;1006,206
91,77899027;-12,90746;5,437861;-536,7017;0,4365607;-0,5078447;-0,105441;28,50191;42,76618;10,09426;1006,206
91,79924488;-14,57854;6,625189;-538,8419;0,5266387;-0,6323175;-0,21307;9,277147;53,35675;10,42984;1006,209
91,81949949;-15,25935;6,684555;-547,2806;0,7196248;-0,8085447;-0,3294853;9,277147;53,35675;10,42984;1006,209
91,83722258;-13,15503;4,072434;-550,7051;0,8373756;-0,7214091;-0,3477775;-13,48363;53,62199;11,73913;1006,207
91,85747719;-11,11259;5,378494;-555,5359;1,269587;-0,5613933;-0,2299331;-13,48363;53,62199;11,73913;1006,207
91,8777318;-10,61745;7,337585;-557,7985;1,220615;-0,5416551;-0,3000859;-13,48363;53,62199;11,73913;1006,208
91,89798641;-11,11259;17,5486;-564,1581;1,53523;-0,495038;-0,2707032;-33,45383;43,48175;12,24107;1006,208
